model,error,roc_auc,average_precision,pauc_fpr_0_10,mannwhitney_p,replication,seed
decision_tree,,0.6066619485727767,0.3350303739883653,0.530677956982572,1.873747490625253e-14,874,663481704
random_forest,,0.7273075410867342,0.4560643049984079,0.5671686884112853,2.7895046956539816e-49,874,663481704
hist_gradient_boosting,,0.73275064873791,0.454191873838455,0.5634107680146344,1.4392868164165664e-51,874,663481704
logistic_regression,,0.7379161751985531,0.46575101491843707,0.5707610616538988,8.665575078157931e-54,875,2760810651
linear_svm,,0.7361846347408979,0.4692701300533294,0.5724082558365718,4.869308664245245e-53,875,2760810651
rbf_svm,,0.682274121255013,0.44164981186494257,0.5682778543433366,2.0583676586770896e-32,875,2760810651
gaussian_nb,,0.7327278446174412,0.4432908255968538,0.5525591520674771,1.4717782583695603e-51,875,2760810651
decision_tree,,0.6301148069513249,0.3690649045566733,0.5494096174619139,9.203468339278341e-21,875,2760810651
random_forest,,0.7208122984980735,0.44742823521080516,0.5612131295447867,1.273076146611506e-46,875,2760810651
hist_gradient_boosting,,0.735349532122356,0.45054546251192457,0.561068275785004,1.1145091504516008e-52,875,2760810651
logistic_regression,,0.7414468821262877,0.48044226917300825,0.5730042255911069,2.4680414313681238e-55,876,3150039727
linear_svm,,0.7420696705197767,0.48234253270456867,0.5753715498938429,1.3104049096914596e-55,876,3150039727
rbf_svm,,0.6651285680585044,0.41698452571050054,0.5649751886202886,5.9202830788228744e-27,876,3150039727
gaussian_nb,,0.5336706770464733,0.2723570745492664,0.5019314452600248,1.64209273479966e-07,876,3150039727
decision_tree,,0.5904906817645672,0.31720594088364407,0.5229294304672063,8.570569381146168e-11,876,3150039727
random_forest,,0.7282661004953997,0.4546507790503179,0.5650703782338602,1.1132671729812647e-49,876,3150039727
hist_gradient_boosting,,0.7187245419517182,0.45148681289016596,0.562574754886745,8.77849101537934e-46,876,3150039727
logistic_regression,,0.7383250766690257,0.462124690839946,0.5698671070220964,5.754015124106951e-54,877,1351976943
linear_svm,,0.7378060863411183,0.46610923941714144,0.5707113975076876,9.674354153420744e-54,877,1351976943
rbf_svm,,0.6748069513249981,0.4205733526442069,0.557566953477111,5.703658113142697e-30,877,1351976943
gaussian_nb,,0.535053864905245,0.2730312472969426,0.50203853842782,1.8680759218503121e-07,877,1351976943
decision_tree,,0.6206912007548949,0.33706800559248046,0.5252893971186517,8.285980639880695e-18,877,1351976943
random_forest,,0.7303310529212863,0.4509699424888969,0.5602860654821767,1.519031612160584e-50,877,1351976943
hist_gradient_boosting,,0.731472831642683,0.44215459869527707,0.5524267143442471,5.0112821145389996e-51,877,1351976943
logistic_regression,,0.7392592592592593,0.4663981433928306,0.571613629497192,2.2520072715184602e-54,878,2856207181
linear_svm,,0.7375041283321537,0.4683955595769144,0.5741299462385617,1.3082336872811381e-53,878,2856207181
rbf_svm,,0.6745757647243846,0.4447702283767482,0.5699995447453264,6.763502153321067e-30,878,2856207181
gaussian_nb,,0.7237571754344578,0.4538545913618034,0.5660429677638305,8.102274029325017e-48,878,2856207181
decision_tree,,0.6265880317684989,0.34785941882398985,0.5306059439705657,7.777472195505648e-20,878,2856207181
random_forest,,0.7277439647715656,0.45509037851660944,0.5653393923591711,1.8369842875446653e-49,878,2856207181
hist_gradient_boosting,,0.7242242667295745,0.4388248157675464,0.5499021202451754,5.217059197712536e-48,878,2856207181
logistic_regression,,0.7403695840213886,0.4756721093334212,0.5750239008703641,7.350150809088339e-55,879,2590302394
linear_svm,,0.7394637099944956,0.4752099086742812,0.5754874329016691,1.833146077707511e-54,879,2590302394
rbf_svm,,0.6812550129747582,0.4264077019907779,0.5584195213204041,4.495963878188874e-32,879,2590302394
gaussian_nb,,0.533658881811748,0.2723820882595639,0.5019389810870011,2.5062603506636205e-07,879,2590302394
decision_tree,,0.6111464968152867,0.3334266630810757,0.5244647653576026,2.8015019600860485e-15,879,2590302394
random_forest,,0.7255933003066761,0.4541704289215266,0.5606626852576121,1.4282447358322853e-48,879,2590302394
hist_gradient_boosting,,0.7231477549736574,0.44544810793285544,0.5569378742917686,1.436969932531714e-47,879,2590302394
logistic_regression,,0.7425194621372965,0.47879951597340786,0.5757274762750235,8.286969806851734e-56,880,1718222517
linear_svm,,0.7432963749311945,0.48151809284329106,0.5764393290373847,3.747903465218711e-56,880,1718222517
rbf_svm,,0.6713595973893213,0.43080659478952604,0.5601825985109034,7.077400277938346e-29,880,1718222517
gaussian_nb,,0.5284674058347094,0.27021597161364,0.5016338539751146,1.50981826781653e-05,880,1718222517
decision_tree,,0.6112007548950225,0.3451853357465891,0.5359577824657722,8.407771333405728e-16,880,1718222517
random_forest,,0.7232861523944327,0.4551111009653859,0.5584691854666154,1.2618172055776713e-47,880,1718222517
hist_gradient_boosting,,0.724909963041598,0.44221956941049023,0.5547112650699644,2.729315179366198e-48,880,1718222517
logistic_regression,,0.7396052528111975,0.4684501613615856,0.5747507480662023,1.589568699952066e-54,881,3100312029
linear_svm,,0.7375497365730912,0.4687260410072577,0.5749742367241529,1.2499708641338458e-53,881,3100312029
rbf_svm,,0.6871290398678933,0.4405927172572902,0.5648096414662511,4.692228169897903e-34,881,3100312029
gaussian_nb,,0.5281843202013053,0.2700426968080226,0.5016025414867463,1.2402216670628102e-06,881,3100312029
decision_tree,,0.6253070692773453,0.34593466152565155,0.5289405396009486,6.477903121962654e-19,881,3100312029
random_forest,,0.7295950302744358,0.46255799170080125,0.5656829027037988,3.095857603819045e-50,881,3100312029
hist_gradient_boosting,,0.7404993316033656,0.4766406916724551,0.5750818423742773,6.446539867426526e-55,881,3100312029
logistic_regression,,0.7424974443658096,0.46437400865911943,0.5693208014137727,8.475123272402162e-56,882,4290693056
linear_svm,,0.7416859322167177,0.46705632934567143,0.5714398049854525,1.9359776774832194e-55,882,4290693056
rbf_svm,,0.6736258551545176,0.4336290914318478,0.5671521336958816,1.3592145766934685e-29,882,4290693056
gaussian_nb,,0.7277581190532358,0.4547445776414007,0.5609441154194759,1.8122421605531586e-49,882,4290693056
decision_tree,,0.5942832429032004,0.3288507981919412,0.5313140719219611,7.264933106043739e-12,882,4290693056
random_forest,,0.7380191869151529,0.4726684037492322,0.5673756223538322,7.816752802844837e-54,882,4290693056
hist_gradient_boosting,,0.7296516474011168,0.4470943841792598,0.5666472148760673,2.931101366896746e-50,882,4290693056
logistic_regression,,0.7302414091373751,0.4614171067446791,0.5717046804319126,1.6568421725923462e-50,883,1598271293
linear_svm,,0.7304663049461352,0.4623895582525769,0.5729545614448955,1.3324164078007857e-50,883,1598271293
rbf_svm,,0.6680585043642369,0.428630267056148,0.5609110059886683,7.535109723100101e-28,883,1598271293
gaussian_nb,,0.7302414091373752,0.4567951851711619,0.566001580975321,1.6568421725923462e-50,883,1598271293
decision_tree,,0.5882684595423449,0.3199298778231596,0.5256825716094908,2.8712615060066137e-10,883,1598271293
random_forest,,0.722452622473854,0.4443144707048954,0.5622105511478626,2.7572054036497277e-47,883,1598271293
hist_gradient_boosting,,0.7201069434615082,0.44337259863913964,0.5579725440045029,2.4493404959717408e-46,883,1598271293
logistic_regression,,0.7406337972792326,0.4619188433283867,0.5697098372257607,5.6266967658689245e-55,884,139144983
linear_svm,,0.7375277188016042,0.4609282025250253,0.5708686673040232,1.2777678341251976e-53,884,139144983
rbf_svm,,0.6656223952189981,0.4414832096423471,0.5694863485678102,4.193114801256584e-27,884,139144983
gaussian_nb,,0.7340835102618543,0.47833613882911596,0.5736912462803624,3.889161887422645e-52,884,139144983
decision_tree,,0.6040898010537076,0.3335032912559754,0.5296001267618208,8.495359700830942e-14,884,139144983
random_forest,,0.7297876857749468,0.45720530650871105,0.5673507902807267,2.570029575456613e-50,884,139144983
hist_gradient_boosting,,0.7281733113155618,0.4646027182142044,0.5693952976330896,1.2169966866026565e-49,884,139144983
logistic_regression,,0.7362632696390659,0.4654698585464351,0.5720109426668819,4.503395148604461e-53,885,865689010
linear_svm,,0.7357254069355981,0.467139977778651,0.5728386784370694,7.680310271922176e-53,885,865689010
rbf_svm,,0.6690917669261618,0.44371605035377,0.565215231993643,3.6114256863426804e-28,885,865689010
gaussian_nb,,0.7342423527561532,0.45777381610187945,0.5634935415916531,3.325951312369506e-52,885,865689010
decision_tree,,0.5951741762994418,0.32906189169699973,0.5292594248064133,7.442377069118334e-12,885,865689010
random_forest,,0.7279366202720767,0.468708610324269,0.5615400851740108,1.5272434073648316e-49,885,865689010
hist_gradient_boosting,,0.7387261146496814,0.47472099034247184,0.5755950385517935,3.848309778797265e-54,885,865689010
logistic_regression,,0.7355712825351891,0.45914711476604475,0.5662416243486754,8.947784152976832e-53,886,77011420
linear_svm,,0.7335047574113391,0.45999417443544965,0.5684765109281815,6.870901519168327e-52,886,77011420
rbf_svm,,0.657659825430526,0.4210297036111429,0.5593879721715234,9.647545516689797e-25,886,77011420
gaussian_nb,,0.7263552724699223,0.4282250183247338,0.549529639148591,6.921341714017135e-49,886,77011420
decision_tree,,0.6021294330423842,0.3390549357886158,0.5363769177603126,2.2235345082846445e-13,886,77011420
random_forest,,0.723285366045451,0.4316754342729131,0.5471788695612586,1.2627501565489865e-47,886,77011420
hist_gradient_boosting,,0.7245734056774397,0.44985550180097167,0.5588582212786034,3.752015537967664e-48,886,77011420
logistic_regression,,0.7386946606904143,0.47995879308497663,0.5742623839617917,3.971757575894609e-54,887,1250236815
linear_svm,,0.7375921994181018,0.4796744917756593,0.5746183103429723,1.1980517508662539e-53,887,1250236815
rbf_svm,,0.6735771015176535,0.4231373171816288,0.564031569842275,1.408644421188403e-29,887,1250236815
gaussian_nb,,0.7338601871510576,0.46883074085091647,0.5676239430848884,4.845052989126414e-52,887,1250236815
decision_tree,,0.6162192340960919,0.33581893301621535,0.5265426157758695,7.990384513035941e-17,887,1250236815
random_forest,,0.7312557993237399,0.4487504736070903,0.556449510187358,6.189807307483568e-51,887,1250236815
hist_gradient_boosting,,0.7404482189195565,0.46827590038347555,0.5586595646937584,6.788486166982458e-55,887,1250236815
logistic_regression,,0.7347094440512699,0.46280882812403645,0.5722261539671306,2.0982961755206136e-52,888,3429162212
linear_svm,,0.7341983172131793,0.4653373825519971,0.5723503143326587,3.473404430188327e-52,888,3429162212
rbf_svm,,0.650620429346544,0.4112573494957698,0.561059998427302,9.490723819919468e-23,888,3429162212
gaussian_nb,,0.7221514508138711,0.4299344973741607,0.5568385459993461,3.654430957991532e-47,888,3429162212
decision_tree,,0.6147888652984195,0.3565526726827285,0.5408672187664254,3.729658537688105e-16,888,3429162212
random_forest,,0.7294998820476527,0.45969239292607883,0.5667134337376822,3.3937676634935327e-50,888,3429162212
hist_gradient_boosting,,0.7315129354407488,0.44880432796656977,0.5596694023333871,4.819359465920454e-51,888,3429162212
logistic_regression,,0.7465172603601478,0.4833569086949662,0.5766793724107391,1.3597814808612365e-57,889,1389460616
linear_svm,,0.7467704647322482,0.4845400841617471,0.5761165120870115,1.0457889768090217e-57,889,1389460616
rbf_svm,,0.6548258237005583,0.41845255471319975,0.5641722849232068,6.272923415326644e-24,889,1389460616
gaussian_nb,,0.5351120547298891,0.2729277163676992,0.5020074810171957,3.12488237142151e-08,889,1389460616
decision_tree,,0.6145875599591099,0.3391171165053466,0.5280658139078074,2.763066641568636e-16,889,1389460616
random_forest,,0.7234961075725408,0.45176091646658967,0.5639322415498524,1.0358336260806443e-47,889,1389460616
hist_gradient_boosting,,0.7305119131870723,0.45245679917796755,0.5542311783232556,1.2747814683884547e-50,889,1389460616
logistic_regression,,0.7366045450971141,0.4750373791939551,0.5750156235126622,3.20749522028888e-53,890,2833051423
linear_svm,,0.7352740426201149,0.47178962455930556,0.5751563385935942,1.200961641316738e-52,890,2833051423
rbf_svm,,0.6610914523865692,0.4267422387526483,0.5609689474925814,9.561683189432865e-26,890,2833051423
gaussian_nb,,0.5356742942517889,0.2731544553578087,0.5020380918982832,3.5432839313270777e-08,890,2833051423
decision_tree,,0.6040945191475977,0.3285029660144,0.5245287515108901,9.477870812242124e-14,890,2833051423
random_forest,,0.7294778642761658,0.460067825626009,0.5616435521452842,3.466673970951522e-50,890,2833051423
hist_gradient_boosting,,0.7313297161280176,0.457429370936986,0.5658443111789855,5.760317809180468e-51,890,2833051423
logistic_regression,,0.7338130062121571,0.4603212885468072,0.5710673238888682,5.075173400553424e-52,891,3549518714
linear_svm,,0.7338979319021782,0.460916136731061,0.5723503143326587,4.668461111200983e-52,891,3549518714
rbf_svm,,0.6556184634740898,0.43090799031432747,0.5705624050690539,3.7284261946600765e-24,891,3549518714
gaussian_nb,,0.7290697491546747,0.4546778788114943,0.5676901619465035,5.1387835117127e-50,891,3549518714
decision_tree,,0.6054777070063694,0.3324985020985213,0.5303269970160125,4.226017231937231e-14,891,3549518714
random_forest,,0.7148981678068728,0.45448401737343014,0.5713694474449866,2.882944271724763e-44,891,3549518714
hist_gradient_boosting,,0.7295179680742314,0.4478817914195058,0.5653725017899787,3.3350324641710466e-50,891,3549518714
logistic_regression,,0.7379413383659669,0.47545847561342114,0.5786162741129777,8.450121854563112e-54,892,1304520272
linear_svm,,0.7375151372178973,0.4762282008743609,0.5782024062278839,1.293927305118592e-53,892,1304520272
rbf_svm,,0.6746449634347723,0.43589594503111284,0.5694697938524065,6.427271683781734e-30,892,1304520272
gaussian_nb,,0.5298057718015254,0.2708491093907957,0.5017332114534233,5.005669873061297e-06,892,1304520272
decision_tree,,0.620640088071086,0.34542697441909553,0.5348083584758073,2.754596402838233e-17,892,1304520272
random_forest,,0.7308618384839191,0.4687782634802107,0.5605633569651896,9.077527851334021e-51,892,1304520272
hist_gradient_boosting,,0.7351034048910907,0.4603111845654909,0.5671190242650741,1.421776346218996e-52,892,1304520272
logistic_regression,,0.7393080128961234,0.47461342007020346,0.5703637484842089,2.1441971195273196e-54,893,1633773552
linear_svm,,0.7422599669733427,0.4766836646240482,0.5717543445781238,1.0795774490251764e-55,893,1633773552
rbf_svm,,0.684252575292915,0.4274837263158022,0.561920843628297,4.4613307931119256e-33,893,1633773552
gaussian_nb,,0.7178391129983487,0.4369357309594757,0.5535938217802113,1.9800561653749348e-45,893,1633773552
decision_tree,,0.6035668789808917,0.33215767484218495,0.5313513443767892,1.2385396160328148e-13,893,1633773552
random_forest,,0.7293866477942911,0.46216184328272747,0.567516337434764,3.785707392247308e-50,893,1633773552
hist_gradient_boosting,,0.7360226468506723,0.4592923734812693,0.5632203887874913,5.719026934516837e-53,893,1633773552
logistic_regression,,0.7413556656444129,0.46657460525414984,0.5669700318264403,2.7074688051532817e-55,894,1991944482
linear_svm,,0.7425383345128568,0.47137788962104876,0.5701154277531526,8.12901051957929e-56,894,1991944482
rbf_svm,,0.6844082723912872,0.44103085641773143,0.5669369223956329,3.9528044935962e-33,894,1991944482
gaussian_nb,,0.5336321459463711,0.2723204314817454,0.5019236505513958,3.428098693785283e-07,894,1991944482
decision_tree,,0.5947267437288668,0.3346265499260376,0.5342703302251856,9.475434941812882e-12,894,1991944482
random_forest,,0.7241487772273336,0.46089031173657,0.5713404766930301,5.602084071849558e-48,894,1991944482
hist_gradient_boosting,,0.7236109145238656,0.4464907013918026,0.5576166176233223,9.298020285797394e-48,894,1991944482
logistic_regression,,0.7422568215774161,0.4727958052444293,0.5696518957218477,1.0830419398662614e-55,895,1744179982
linear_svm,,0.7409562003617205,0.4753251903511376,0.5708272805155138,4.059592533576071e-55,895,1744179982
rbf_svm,,0.670986867972006,0.42686060564981865,0.5575255666886016,9.264935314769505e-29,895,1744179982
gaussian_nb,,0.5346827081858929,0.2727569214856527,0.5019846764515831,3.993397445076778e-08,895,1744179982
decision_tree,,0.617359440119525,0.34226722070485066,0.5318511246268538,1.3677923704932223e-17,895,1744179982
random_forest,,0.7256027364944563,0.44748260693464315,0.5578318289235711,1.415509505204582e-48,895,1744179982
hist_gradient_boosting,,0.7257780923173704,0.44672302917260903,0.5557624894981024,1.1983956338802928e-48,895,1744179982
logistic_regression,,0.7402170323189431,0.48187425642547715,0.575628147982601,8.575106728007793e-55,896,2658893501
linear_svm,,0.7408240937327987,0.4851190056483416,0.576811810133969,4.640841893534722e-55,896,2658893501
rbf_svm,,0.6680946764173942,0.41505377770510377,0.5569958157956817,7.344129116264472e-28,896,2658893501
gaussian_nb,,0.7280081780294094,0.4502506601379663,0.5624919813097263,1.4259507473833963e-49,896,2658893501
decision_tree,,0.6092270189510104,0.3373061301226901,0.5293311126365099,4.561374186397202e-15,896,2658893501
random_forest,,0.7247401116615554,0.43917632064015916,0.5531261510700554,3.205012603419536e-48,896,2658893501
hist_gradient_boosting,,0.7343964771565621,0.4596501007799152,0.5619539530591044,2.8572618946985765e-52,896,2658893501
logistic_regression,,0.7384351655264606,0.4662239077250326,0.5678391543851372,5.152795649469271e-54,897,854586782
linear_svm,,0.7384351655264606,0.4705422627366401,0.5698174428758852,5.152795649469271e-54,897,854586782
rbf_svm,,0.6624738538963593,0.41571243510634603,0.5622684926517757,3.71646762257303e-26,897,854586782
gaussian_nb,,0.7300306676102855,0.4538774785985304,0.5635763151686719,2.0318083982638282e-50,897,854586782
decision_tree,,0.6136431548321145,0.3473804989504431,0.5376483543923108,6.401071148099691e-16,897,854586782
random_forest,,0.7269009986632067,0.453013301306344,0.5649338018317793,4.113550886017354e-49,897,854586782
hist_gradient_boosting,,0.732110560666824,0.45960155646898326,0.5602653720879222,2.6910252994774075e-51,897,854586782
logistic_regression,,0.7371722890618857,0.45493733362569233,0.5668044846724029,1.8219146014459465e-53,898,1541637803
linear_svm,,0.7362145160022018,0.45438422956176905,0.5673425129230247,4.726898421507192e-53,898,1541637803
rbf_svm,,0.6891971376897067,0.45600554170603846,0.5778133704158959,9.09756347928407e-35,898,1541637803
gaussian_nb,,0.7331005740347567,0.4706847994935679,0.569958157956817,1.0215541704138534e-51,898,1541637803
decision_tree,,0.5888991114256507,0.33470039150518444,0.5332604925855569,1.702167979101091e-10,898,1541637803
random_forest,,0.7383628214201463,0.45774245812223413,0.560468167351618,5.540385807802257e-54,898,1541637803
hist_gradient_boosting,,0.7395588582212785,0.4822878441570575,0.5726151897791187,1.6656295375969532e-54,898,1541637803
logistic_regression,,0.7357175434457812,0.4675563118128958,0.5715391332778751,7.740416569141777e-53,899,3978839606
linear_svm,,0.7346402453408823,0.47345935773157966,0.5745520914813573,2.246614848379841e-52,899,3978839606
rbf_svm,,0.66230085712039,0.42751688185875886,0.5702147560455751,4.1848301235692934e-26,899,3978839606
gaussian_nb,,0.5341354092946449,0.27250687146452734,0.5019465535846683,2.569255460374094e-07,899,3978839606
decision_tree,,0.6044703939608398,0.3374180231359373,0.532414428380458,4.3683456355708905e-14,899,3978839606
random_forest,,0.727286309664229,0.46141011147724054,0.5653642244322767,2.8467150695494426e-49,899,3978839606
hist_gradient_boosting,,0.723996225524888,0.44760682852090916,0.564354386792648,6.468630563835242e-48,899,3978839606
logistic_regression,,0.7359707478178815,0.4761472748541657,0.5766214309068259,6.02133465821804e-53,900,1479528618
linear_svm,,0.7352771880160415,0.4764656733078174,0.5767042044838446,1.1972296082587443e-52,900,1479528618
rbf_svm,,0.670505622395219,0.42941169746420355,0.5635266510224606,1.3106730519837316e-28,900,1479528618
gaussian_nb,,0.731578202406228,0.4428733255356768,0.5572027497382286,4.52254581243481e-51,900,1479528618
decision_tree,,0.6157513564519934,0.34322620328478914,0.5371322266506086,7.450883176669942e-17,900,1479528618
random_forest,,0.7388487850908233,0.48277115797379244,0.5739602604056733,3.4022995408771183e-54,900,1479528618
hist_gradient_boosting,,0.7307902807265865,0.46260602386741,0.564817918823953,9.730666783820809e-51,900,1479528618
logistic_regression,,0.7489470787135332,0.4757448111698639,0.5713735861238376,1.0825858093263427e-58,901,265851521
linear_svm,,0.7477140835102619,0.47585966034401256,0.5726979633561374,3.921776793969395e-58,901,265851521
rbf_svm,,0.6974553746952897,0.4595199752306325,0.5716798483588069,1.0887391062721254e-37,901,265851521
gaussian_nb,,0.5304600141542817,0.27100777327925457,0.5017402775642199,4.337940274702544e-06,901,265851521
decision_tree,,0.5899284422426673,0.32236104295858625,0.5207633379272668,1.8217640351473328e-10,901,265851521
random_forest,,0.7323330974286388,0.47445224631557326,0.5751273678416375,2.1652897151934015e-51,901,265851521
hist_gradient_boosting,,0.7407659039081543,0.47490206756286124,0.5660346904061285,4.922485049610896e-55,901,265851521
logistic_regression,,0.7416481874655974,0.4664012980354929,0.5683357958472497,2.0116737972286034e-55,902,1611422038
linear_svm,,0.7413572383423765,0.4685789676040546,0.5698588296643945,2.7031509341474326e-55,902,1611422038
rbf_svm,,0.672965322009908,0.41054219618394683,0.5528157501562352,2.2034555230544362e-29,902,1611422038
gaussian_nb,,0.5271903750884643,0.2697942276594194,0.5015887010777822,2.9808849474730534e-05,902,1611422038
decision_tree,,0.5865982543052606,0.3194748237762754,0.5296279150341057,3.379218725248184e-10,902,1611422038
random_forest,,0.7269536840449791,0.44720739323000314,0.5582870835971742,3.911767894722142e-49,902,1611422038
hist_gradient_boosting,,0.7219186915152944,0.44941038182889204,0.5616476908241351,4.542179935130258e-47,902,1611422038
logistic_regression,,0.7418998191397344,0.4741133878091752,0.5696767277949533,1.5576171490840471e-55,903,4279082754
linear_svm,,0.7417692852087756,0.4772278336253085,0.5718288407974407,1.7787156358704467e-55,903,4279082754
rbf_svm,,0.6792215145081387,0.4405821408541303,0.5676156657271866,2.1098242866477332e-31,903,4279082754
gaussian_nb,,0.5312031139419675,0.2713553262813347,0.5017941875423954,1.7297652219354432e-06,903,4279082754
decision_tree,,0.5973963985216639,0.33174258614025254,0.5316776548590159,2.4440795086227447e-12,903,4279082754
random_forest,,0.7381764567114886,0.46992739648748966,0.5645364886620893,6.677876217672242e-54,903,4279082754
hist_gradient_boosting,,0.7360588189038295,0.44685470358972335,0.5622767700094776,5.517310919702594e-53,903,4279082754
logistic_regression,,0.7378689942596525,0.46788664644955624,0.5750570103011716,9.084401726945828e-54,904,2967171030
linear_svm,,0.7368200047180938,0.47026822760639453,0.5753798272515448,2.588301081141041e-53,904,2967171030
rbf_svm,,0.6843076197216325,0.44635028421063105,0.5686172260091134,4.274525706955851e-33,904,2967171030
gaussian_nb,,0.530168278682079,0.2708670089494078,0.5017175601010313,4.9064627930988136e-06,904,2967171030
decision_tree,,0.5920146260910591,0.3188383169895403,0.5211610649648419,2.992912422506552e-11,904,2967171030
random_forest,,0.7269859243532281,0.47822130544576513,0.5733725680088402,3.7931727715586706e-49,904,2967171030
hist_gradient_boosting,,0.7282550916096565,0.45449732090083034,0.5618794568397876,1.1250998733654682e-49,904,2967171030
logistic_regression,,0.7466147676338759,0.49321732974257265,0.5763648328180678,1.2290586352427084e-57,905,2208261404
linear_svm,,0.7475080600770622,0.49823466273786476,0.5768366422070746,4.859841005460029e-58,905,2208261404
rbf_svm,,0.6796083982071244,0.4300918367962213,0.5654304432938917,1.5742717066290184e-31,905,2208261404
gaussian_nb,,0.5341825902335456,0.2725438084164655,0.5019542620893734,1.211091769595157e-07,905,2208261404
decision_tree,,0.6133301879374067,0.34575065503179336,0.5345596928548468,1.103767130873957e-15,905,2208261404
random_forest,,0.730942832429032,0.47361265245306694,0.5766379856222297,8.390799290137077e-51,905,2208261404
hist_gradient_boosting,,0.732278839348903,0.46071752189551296,0.5633279944376156,2.283186874651622e-51,905,2208261404
logistic_regression,,0.7419013918376975,0.46611169690283555,0.5705789597844576,1.5551275102382303e-55,906,1421388749
linear_svm,,0.7418872375560274,0.4687370251445764,0.5724910294135905,1.57767769706406e-55,906,1421388749
rbf_svm,,0.681783439490446,0.41699333652795,0.5554976140516424,3.0000169386491836e-32,906,1421388749
gaussian_nb,,0.5315498938428875,0.2716180477765677,0.5018470466844587,2.2126611078872556e-06,906,1421388749
decision_tree,,0.6091609656365495,0.34799433119029555,0.540430063914997,6.777514895735088e-15,906,1421388749
random_forest,,0.729010772981049,0.4426247465083765,0.5525012105635639,5.439228970861792e-50,906,1421388749
hist_gradient_boosting,,0.72424549815208,0.4369273919526422,0.5517562483703952,5.11359444587092e-48,906,1421388749
logistic_regression,,0.7365636549500668,0.46669902764853816,0.5684682335704796,3.3406798674090654e-53,907,955676318
linear_svm,,0.7348179602107415,0.4673587080809854,0.5709928276695513,1.885099048871098e-52,907,955676318
rbf_svm,,0.6599009200283086,0.42185853585575817,0.5626575284637638,2.1439539022692786e-25,907,955676318
gaussian_nb,,0.5300408901470471,0.2708395158909782,0.5017175601010313,5.348423309217669e-06,907,955676318
decision_tree,,0.6029472359833293,0.3368677287387243,0.5309825637460011,1.234323361464818e-13,907,955676318
random_forest,,0.7291877015019266,0.4563949654568751,0.5652069546359411,4.586530588447819e-50,907,955676318
hist_gradient_boosting,,0.7349532122355903,0.4612576339248422,0.5697015598680589,1.6493284360907015e-52,907,955676318
logistic_regression,,0.7297350003931746,0.4610797836442069,0.5718867823013538,2.7042941465491047e-50,908,2649700394
linear_svm,,0.7281937563890856,0.46388431284055875,0.5723503143326587,1.1933450764927711e-49,908,2649700394
rbf_svm,,0.6908704883227177,0.44143128581098345,0.5729380067294918,2.3812424777410213e-35,908,2649700394
gaussian_nb,,0.737813949830935,0.45770374349299725,0.5675080600770622,9.598572895039054e-54,908,2649700394
decision_tree,,0.5927734528583785,0.32077727500418163,0.5252087642375904,3.672845255532844e-11,908,2649700394
random_forest,,0.7163489816780687,0.4348754420701853,0.5601081022915865,7.726575918280422e-45,908,2649700394
hist_gradient_boosting,,0.7268742627978297,0.44047222037541806,0.5551665197435675,4.219887033789786e-49,908,2649700394
logistic_regression,,0.7384210112447904,0.47626722768112806,0.5715887974240863,5.226444354921585e-54,909,3154691353
linear_svm,,0.7383659668160729,0.47941076833897295,0.5727062407138394,5.522957528273824e-54,909,3154691353
rbf_svm,,0.6723047888652984,0.42922202155865236,0.5587671703438828,3.56560374429504e-29,909,3154691353
gaussian_nb,,0.5317299677596917,0.271628375767101,0.5018397097723809,1.4028621960918089e-06,909,3154691353
decision_tree,,0.6039844302901627,0.3444058835803849,0.5387136158395517,5.577375947516741e-14,909,3154691353
random_forest,,0.7295533537784069,0.46305117683236974,0.569825720233587,3.223000657099579e-50,909,3154691353
hist_gradient_boosting,,0.7313595973893214,0.4683937440218075,0.5699912673876245,5.59523118888227e-51,909,3154691353
logistic_regression,,0.7437996382794685,0.4747897898525765,0.571804008724335,2.2386045832306693e-56,910,1176614556
linear_svm,,0.7437650389242747,0.47665767668896725,0.5732691010375668,2.319418321036611e-56,910,1176614556
rbf_svm,,0.6611763780765905,0.4234502462978472,0.5623678209441982,9.024458475782812e-26,910,1176614556
gaussian_nb,,0.5359267122749076,0.2732899827414225,0.5020610319317557,3.223292441278724e-08,910,1176614556
decision_tree,,0.5936620272076747,0.3258229012833468,0.5320397704462964,1.738531764073887e-11,910,1176614556
random_forest,,0.7302083824801447,0.4799071803021304,0.5733767066876911,1.7106901254096915e-50,910,1176614556
hist_gradient_boosting,,0.735500511126838,0.4743003769322441,0.5649669112625868,9.597580885020505e-53,910,1176614556
logistic_regression,,0.7413871196036801,0.468097002645443,0.567061082761161,2.6224021762951333e-55,911,46751082
linear_svm,,0.7404765274828968,0.4710032906452597,0.5695608447871271,6.596928892383795e-55,911,46751082
rbf_svm,,0.6660816230242982,0.4193600974886254,0.5577325006311485,3.0397108010872774e-27,911,46751082
gaussian_nb,,0.5358999764095306,0.2733988191073201,0.5020919409119208,5.7831675053181576e-08,911,46751082
decision_tree,,0.5872540693559801,0.3277323270681897,0.5285450045303205,3.20854379893007e-10,911,46751082
random_forest,,0.7167264291892742,0.43852079654310316,0.556449510187358,5.4775897886815956e-45,911,46751082
hist_gradient_boosting,,0.7295541401273885,0.44945366696253763,0.5561680800254942,3.2205613502113757e-50,911,46751082
logistic_regression,,0.7408099394511283,0.4703548959922498,0.5710424918157626,4.707837164790728e-55,912,85817147
